cgc_id,sequence
MGYG000295097_1|CGC1,"2.A.69,null,null,9.B.18,GT2,GT2,GT2,null,GT2,GT2,GT4,GT2,GT4,null,null,GT4,GT2,GT4,GT2,GT2,GT2"
MGYG000295097_3|CGC1,"2.A.102,null,GT2"
MGYG000295097_6|CGC1,"GT2,null,2.A.22"
MGYG000295097_6|CGC2,"2.A.66,GT2"
MGYG000295097_7|CGC1,"3.D.7,null,GT2,null,3.A.1,null,3.A.1,3.A.1"
MGYG000295097_25|CGC1,"GT2,Pyr_redox,3.A.5,null,HTH_11,3.A.18"
MGYG000295098_9|CGC1,"3.A.6,GT51"
MGYG000295098_73|CGC1,"GH43_35,null,9.B.28,GH8,3.A.1,3.A.1"
MGYG000295098_138|CGC1,"GH36,2.A.2"
MGYG000295098_139|CGC1,"4.C.1,null,null,GT2"
MGYG000295098_145|CGC1,"4.C.1,null,GH13_20"
MGYG000295098_160|CGC1,"GH95,null,2.A.21"
MGYG000295098_165|CGC1,"9.B.144,CBM4|GH9,null,null,2.A.66,3.A.24"
MGYG000295098_179|CGC1,"GH10|CBM9,null,3.A.1,3.A.1"
MGYG000295098_215|CGC1,"1.A.13,GH43_35"
MGYG000295098_220|CGC1,"GT2,GT2,3.A.1,3.A.1,null,null,4.D.1,null,GT2"
MGYG000295098_294|CGC1,"GH3,3.A.24,9.B.34"
MGYG000295098_301|CGC1,"2.A.66,GH9"
MGYG000295098_312|CGC1,"2.A.66,GH3"
MGYG000295098_323|CGC1,"3.A.1,0042546,9.A.40,Trp_repressor,GH13_5"
MGYG000295101_3|CGC1,"GH1,GH94,LacI,null,3.A.1,3.A.1"
MGYG000295101_18|CGC1,"2.A.114,null,GT28,2.A.5"
MGYG000295101_21|CGC1,"GT2,2.A.50"
MGYG000295101_29|CGC1,"3.A.1,GH28,null,GH43_12"
MGYG000295101_37|CGC1,"GH13_11,2.A.2"
MGYG000295101_46|CGC1,"9.B.34,null,null,GH13_39,3.A.16"
MGYG000295101_71|CGC1,"3.A.9,2.A.22,null,GH36,2.A.2"
MGYG000295101_76|CGC1,"1.C.113,2.A.69,GH13_20"
MGYG000295101_79|CGC1,"1.A.8,GH25"
MGYG000295101_82|CGC1,"GH5_2,null,null,3.A.11"
MGYG000295101_87|CGC1,"2.A.21,null,Fer4|Fer4,4.C.1,HTH_3|HTH_3,GH43_35,DUF24,AraC_binding,9.B.34,null,2.A.66,null,3.A.1,null,3.A.1,3.A.11"
MGYG000295101_87|CGC2,"2.A.66,null,null,GT2,GT4,null,null,GT4"
MGYG000295101_92|CGC1,"3.A.1,3.A.3,null,CE4,2.A.1,null,3.A.1"
MGYG000295101_109|CGC1,"9.B.34,null,null,GT2"
MGYG000295101_111|CGC1,"PL1_2|CE8,null,null,2.A.45"
MGYG000295101_113|CGC1,"9.A.11,9.A.11,null,GT51"
MGYG000295101_123|CGC1,"1.A.23,GH13_9"
MGYG000295101_124|CGC1,"2.A.66,1.B.52,1.A.16,null,GH25"
MGYG000295101_148|CGC1,"CBM48|GH13_9,null,null,2.A.19"
MGYG000295101_153|CGC1,"GT4,GT4,GT4,null,3.A.1,3.A.1,null,null,GT4,GT4,null,2.A.50"
MGYG000295101_155|CGC1,"2.A.66,null,CE4"
MGYG000295101_157|CGC1,"2.A.107,Nitroreductase,null,9.A.23,CE12"
MGYG000295101_175|CGC1,"9.B.18,GT2,9.B.18"
MGYG000295107_3|CGC1,"GH2,9.A.8"
MGYG000295107_4|CGC1,"9.A.25,1.C.105,null,GH43_34"
MGYG000295107_13|CGC1,"GT4,GT9,null,GT4,null,3.A.1"
MGYG000295107_14|CGC1,"4.C.1,4.C.1,null,GH2"
MGYG000295107_14|CGC2,"9.B.14,HisKA|HATPase_c,Trans_reg_C,2.A.58,null,null,PL11_1"
MGYG000295107_17|CGC1,"3.A.1,null,null,PL11_1"
MGYG000295107_22|CGC1,"3.A.1,null,GH53,null,null,GH20,GH2,Pkinase,1.E.43"
MGYG000295107_25|CGC1,"3.A.1,GH20|GH33"
MGYG000295107_31|CGC1,"3.D.7,null,2.A.5,GH20"
MGYG000295107_44|CGC1,"GH51,GH92,null,9.A.25,null,9.A.25"
MGYG000295107_46|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000295107_46|CGC2,"GT2,null,2.A.22,1.B.14,null,GH43_19|GH43_34,null,1.B.14"
MGYG000295107_46|CGC3,"1.B.14,null,GH105"
MGYG000295107_50|CGC1,"9.B.186,GT51"
MGYG000295107_52|CGC1,"GH43_1,2.A.2,null,null,2.A.1,null,4.A.5,null,CBM13,null,null,9.B.144"
MGYG000295107_55|CGC1,"3.A.1,null,GH89"
MGYG000295107_56|CGC1,"GT5,null,null,3.B.1,null,null,1.B.14"
MGYG000295107_57|CGC1,"2.A.115,null,Reg_prop,GH109,9.A.25"
MGYG000295107_59|CGC1,"1.B.9,null,null,GH25"
MGYG000295107_65|CGC1,"GH13_6,null,null,8.A.46,1.B.14,LacI,2.A.2,null,9.B.196,GH77,GH97,GH13_14,GH13"
MGYG000295107_67|CGC1,"9.A.25,null,null,GH27"
MGYG000295107_68|CGC1,"GH25,null,null,8.A.58"
MGYG000295107_69|CGC1,"GT2,2.A.1,2.A.1,null,2.A.47"
MGYG000295107_73|CGC1,"GT5,2.A.66,1.A.14,null,GH92,GH92,GH28,ATPase_2,null,1.B.14,GH28,Arg_repressor,null,GH13_6"
MGYG000295107_74|CGC1,"8.A.21,null,null,GH51,null,2.A.16"
MGYG000295107_74|CGC2,"3.A.1,GH10,GH16_3"
MGYG000295107_75|CGC1,"1.E.43,9.A.25,0045030,GH95,GH128"
MGYG000295107_75|CGC2,"1.A.33,CE2,2.A.50"
MGYG000295107_77|CGC1,"3.D.4,null,null,3.A.1,null,9.A.25,GH115"
MGYG000295107_78|CGC1,"1.B.14,null,1.B.14,null,GH43_4"
MGYG000295107_79|CGC1,"GT9,null,3.D.1"
MGYG000295107_79|CGC2,"GH43_29,null,null,1.A.1"
MGYG000295107_84|CGC1,"9.B.97,null,null,GH16_3|GH43_17"
MGYG000295107_84|CGC2,"2.A.58,ATPase_2,null,GH109"
MGYG000295107_85|CGC1,"CE3,null,GH97,null,null,2.A.67"
MGYG000295107_86|CGC1,"GH73,2.A.13,GH23,3.A.9,GH106"
MGYG000295107_90|CGC1,"2.A.47,GH127,GH127"
MGYG000295108_2|CGC1,"8.A.59,null,GH43_35"
MGYG000295108_3|CGC1,"GT2,3.A.1,3.A.1"
MGYG000295108_4|CGC1,"GH3,GH94,null,null,3.A.1"
MGYG000295108_8|CGC1,"GT2,null,null,2.A.45,null,null,3.A.1"
MGYG000295108_10|CGC1,"2.A.122,1.E.14,GH3,HhH-GPD,null,3.A.1,3.A.1"
MGYG000295108_12|CGC1,"3.A.1,3.A.1,null,9.B.28,3.A.1,3.A.1,null,null,3.A.1,0042546,9.A.40,Trp_repressor,GH13_5,HD,Citrate_synt,1.A.33"
MGYG000295108_17|CGC1,"3.A.12,GH94"
MGYG000295108_18|CGC1,"GH13_39,3.A.3,3.A.3"
MGYG000295108_21|CGC1,"9.B.18,GT0"
MGYG000295108_22|CGC1,"3.A.1,3.A.1,SBP_bac_1,9.B.28,GH26"
MGYG000295108_29|CGC1,"3.B.1,null,null,GH3,3.A.1"
MGYG000295108_47|CGC1,"GH13_20,null,4.C.1"
MGYG000295108_70|CGC1,"GH5_37,GH16_3|CBM4,9.B.125"
MGYG000295108_110|CGC1,"GT5,2.A.115"
MGYG000295108_114|CGC1,"GH13,null,3.A.1,3.A.1"
MGYG000295108_118|CGC1,"GH3,null,4.C.1"
MGYG000295108_146|CGC1,"2.A.21,CBM48|GH13_9"
MGYG000295111_5|CGC1,"GT26,null,null,3.A.1"
MGYG000295111_11|CGC1,"GT2,null,null,3.A.1,null,HATPase_c,3.A.11"
MGYG000295111_27|CGC1,"3.A.1,3.A.1,null,CbiA,GT9"
MGYG000295111_33|CGC1,"3.A.2,9.B.142,TPR_1|TPR_1|TPR_2|TPR_1|TPR_2,GT51"
MGYG000295111_48|CGC1,"9.B.146,null,2.A.103,GT28,null,null,2.A.35"
MGYG000295111_56|CGC1,"3.A.11,null,GH3"
MGYG000295111_70|CGC1,"1.A.26,GH23,8.A.59"
MGYG000295111_73|CGC1,"1.A.104,3.A.6,null,null,GT9"
MGYG000295113_1|CGC1,"GH13,2.A.2,GH13_36,LacI,1.B.14"
MGYG000295113_1|CGC2,"GT19,1.B.9"
MGYG000295113_1|CGC3,"3.A.7,null,GH13_14"
MGYG000295113_2|CGC1,"1.B.14,8.A.46,null,GH13,GH13,null,GH28,null,null,4.C.1"
MGYG000295113_2|CGC2,"2.A.81,null,null,GH13,3.D.10"
MGYG000295113_2|CGC3,"GT0,2.A.66,null,2.A.66"
MGYG000295113_3|CGC1,"2.A.6,2.A.6,null,GT35"
MGYG000295113_4|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000295113_6|CGC1,"GH73,null,1.B.42,null,null,GT4"
MGYG000295113_7|CGC1,"2.A.6,GH13_10"
MGYG000295113_8|CGC1,"GT32,2.A.50"
MGYG000295113_8|CGC2,"3.A.1,3.A.1,null,8.A.3,1.B.18,1.B.18,GH77,GT51,3.A.18,null,null,3.A.5,Pribosyltran,null,2.A.1,null,2.A.111,null,3.A.1,null,GH13_8"
MGYG000295113_10|CGC1,"GT4,3.A.1,3.A.1,3.A.1"
MGYG000295113_12|CGC1,"2.A.47,Aminotran_1_2,null,2.A.58,null,2.A.22,null,1.B.6,null,null,GT51"
MGYG000295113_15|CGC1,"GT2,2.A.2"
MGYG000295114_1|CGC1,"3.A.1,GH73"
MGYG000295114_2|CGC1,"1.B.52,null,3.D.1,null,null,3.D.1,3.D.1,3.D.1,null,null,2.A.1,GH32,LacI,9.B.120"
MGYG000295114_4|CGC1,"GT8,null,GT9,null,1.B.52,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000295114_4|CGC2,"GT19,3.A.1,GT30,GT30"
MGYG000295114_4|CGC3,"9.B.146,GT0"
MGYG000295114_6|CGC1,"GH1,4.A.3,4.A.3,4.A.3"
MGYG000295114_10|CGC1,"9.B.14,null,3.A.1,null,null,1.B.52,null,3.A.1,GH9,GH16_21,GH1,4.A.3,1.B.23,4.A.3,HTH_6,9.B.14,0037767,null,3.D.1,3.D.1,3.D.1"
MGYG000295114_13|CGC1,"2.A.14,SIS,4.A.1,GH170"
MGYG000295114_15|CGC1,"GH23,null,3.A.6,null,null,3.A.6"
MGYG000295114_15|CGC2,"3.A.1,null,2.A.3,null,3.A.1,GH1,4.A.3,4.A.3,4.A.3,GntR,8.A.59,MCPsignal,3.A.1"
MGYG000295114_16|CGC1,"GT8|GT2,1.B.12"
MGYG000295114_17|CGC1,"GH16_21,2.A.39"
MGYG000295114_20|CGC1,"2.A.1,GH43_26"
MGYG000295114_21|CGC1,"GT83,GT2,null,3.D.1"
MGYG000295114_22|CGC1,"9.A.5,GH13_8"
MGYG000295114_26|CGC1,"4.D.1,GT9,null,GT2"
MGYG000295114_28|CGC1,"GH2,null,GH36,null,3.A.15,null,null,3.A.15,3.A.11"
MGYG000295114_30|CGC1,"4.A.1,CE9"
MGYG000295114_30|CGC2,"GT41,null,2.A.114"
MGYG000295114_31|CGC1,"GH32,4.A.1"
MGYG000295114_31|CGC2,"3.A.1,3.A.1,3.A.1,null,GT9"
MGYG000295114_36|CGC1,"9.B.146,null,GT28"
MGYG000295114_37|CGC1,"CBM50,2.A.6,null,3.A.1,3.A.1,null,2.A.23"
MGYG000295114_37|CGC2,"GH73,9.B.34,HTH_11|HTH_11,4.A.2"
MGYG000295114_38|CGC1,"GT2,null,2.A.66"
MGYG000295114_43|CGC1,"8.A.59,8.A.59,null,2.A.21,null,null,GT51"
MGYG000295114_59|CGC1,"GH43_11,2.A.2"
MGYG000295114_59|CGC2,"9.B.34,null,null,9.B.34,null,null,CE4,GT2"
MGYG000295114_76|CGC1,"3.A.9,CE4,null,3.A.18"
MGYG000295114_78|CGC1,"4.A.1,null,GH171"
MGYG000295114_79|CGC1,"GT2,CE4|GH153,TPR_2,2.A.16,null,3.A.1,3.A.1,STAS,3.A.1,1.B.52"
MGYG000295114_87|CGC1,"GH13_31,4.A.1"
MGYG000295114_99|CGC1,"GT0,9.B.18"
MGYG000295114_102|CGC1,"GT0,9.B.18"
MGYG000295118_1|CGC1,"2.A.50,null,null,CE15"
MGYG000295118_13|CGC1,"3.A.1,null,CE2"
MGYG000295118_82|CGC1,"9.B.28,CBM48|GH13_9,1.A.23"
MGYG000295118_86|CGC1,"GT2,9.B.105,HD,GT35"
MGYG000295118_89|CGC1,"3.A.1,null,GH127"
MGYG000295118_145|CGC1,"GT2,Pribosyltran,null,9.A.23"
MGYG000295118_160|CGC1,"2.A.115,null,GH36"
MGYG000295118_199|CGC1,"CE17,1.A.26,9.B.34,GH130"
MGYG000295118_242|CGC1,"2.A.40,HTH_AraC|HTH_AraC,Glyoxalase,GH13"
MGYG000295118_252|CGC1,"3.A.1,GH13_11"
MGYG000295118_263|CGC1,"3.A.1,null,GH13_39"
MGYG000295118_272|CGC1,"2.A.1,null,null,GT51"
MGYG000295118_273|CGC1,"2.A.37,GH18"
MGYG000295118_281|CGC1,"GH43_1,null,GH10,null,8.A.7"
MGYG000295118_295|CGC1,"CBM2|GH5_1,8.A.59"
MGYG000295120_1|CGC1,"4.A.3,null,null,2.A.1,GH13_20"
MGYG000295120_55|CGC1,"GH13_31,null,9.B.34,null,Fer4,3.D.1,null,3.D.1,3.D.1,3.D.1"
MGYG000295120_85|CGC1,"4.D.1,null,GT2"
MGYG000295120_169|CGC1,"GH77,3.A.1,3.A.1"
MGYG000295120_172|CGC1,"8.A.5,null,GH13_20,null,null,GH32"
MGYG000295120_213|CGC1,"9.B.28,LacI,3.A.1,3.A.1,SBP_bac_1,GH32"
MGYG000295120_229|CGC1,"3.A.16,CBM34|GH13_39"
MGYG000295120_236|CGC1,"GH32,3.A.1,3.A.1"
MGYG000295120_276|CGC1,"3.A.12,GT5,null,9.A.40"
MGYG000295120_280|CGC1,"GH43_4,3.A.1"
MGYG000295120_341|CGC1,"GT51,null,2.A.16"
MGYG000295120_425|CGC1,"GH8,3.A.1,3.A.1"
MGYG000295123_1|CGC1,"3.A.1,GT51"
MGYG000295123_1|CGC2,"1.A.33,null,GT2,null,null,2.A.66"
MGYG000295123_1|CGC3,"3.A.1,3.A.1,3.A.1,GH77"
MGYG000295123_1|CGC4,"GT2,9.B.18,null,2.A.5,8.A.5,Peripla_BP_1,9.B.33,HTH_AraC,null,3.A.1,3.A.1,3.A.1,null,HTH_AraC|HTH_AraC,GH2"
MGYG000295123_3|CGC1,"8.A.59,null,null,GT4"
MGYG000295123_3|CGC2,"GT2,GT2,2.A.66"
MGYG000295123_5|CGC1,"3.A.1,3.A.1,3.A.1,LysR_substrate,GT51"
MGYG000295123_6|CGC1,"GT28,2.A.103,9.B.146"
MGYG000295123_6|CGC2,"GT4,GT4,null,9.B.18"
MGYG000295123_10|CGC1,"3.A.11,3.A.12,null,null,GT28"
MGYG000295123_18|CGC1,"9.B.18,GT0"
MGYG000295126_3|CGC1,"4.D.2,GT4,GT4,8.A.7,PTS-HPr,null,3.A.9"
MGYG000295126_27|CGC1,"4.A.3,null,GH1"
MGYG000295126_39|CGC1,"3.A.1,CBM34|GH13_20,GH13_31,LacI,4.A.1,GH32,LacI,null,4.A.1"
MGYG000295126_40|CGC1,"CBM34|GH13_20,null,3.A.1,3.A.1"
MGYG000295126_54|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,LacI,GH65"
MGYG000295126_83|CGC1,"2.A.40,Pribosyltran,GH73,2.A.87,null,3.A.1"
MGYG000295126_99|CGC1,"GT113,GT2,null,null,2.A.3"
MGYG000295126_116|CGC1,"9.B.146,null,GT28"
MGYG000295126_159|CGC1,"GH1,4.A.3,4.A.3,4.A.3"
MGYG000295126_200|CGC1,"GT2,null,4.A.3"
MGYG000295127_4|CGC1,"GT19,3.A.1,GT30"
MGYG000295127_7|CGC1,"3.A.7,null,GT28"
MGYG000295127_19|CGC1,"GT28,null,9.B.146"
MGYG000295127_19|CGC2,"9.B.10,null,null,GH73,null,2.A.80"
MGYG000295127_59|CGC1,"GH18,null,null,3.D.1"
MGYG000295127_61|CGC1,"3.A.11,9.B.146,GT0"
MGYG000295128_19|CGC1,"2.A.1,null,GH13_31,GH13_31,8.A.9,null,HTH_3,GH1"
MGYG000295128_22|CGC1,"GH13_11,8.A.59"
MGYG000295128_25|CGC1,"4.A.1,2.A.66,null,3.A.3,PALP,3.A.1,3.A.1,3.A.1,PTS-HPr,8.A.7,Aminotran_1_2,CE4,1.E.14,2.A.122"
MGYG000295128_30|CGC1,"CE17|CBM35inCE17,GH130,GH130,null,3.A.1,3.A.1"
MGYG000295128_47|CGC1,"3.A.3,8.A.59,CBM50"
MGYG000295128_51|CGC1,"3.A.3,null,GH9,2.A.23,null,GH16_3"
MGYG000295128_55|CGC1,"2.A.66,null,3.A.11,GH23,2.A.78,2.A.78"
MGYG000295128_67|CGC1,"GH30_1,HTH_AraC|HTH_AraC,8.A.59,3.A.1,3.A.1"
MGYG000295128_68|CGC1,"9.A.11,GH3"
MGYG000295128_70|CGC1,"GH53|CBM61,LacI,GH42,3.A.1,HTH_1,8.A.5"
MGYG000295128_71|CGC1,"GH13_36,3.A.1,3.A.1,null,GH77"
MGYG000295128_82|CGC1,"3.A.12,null,null,GT5,Aminotran_1_2,null,9.A.40"
MGYG000295128_88|CGC1,"GH36,2.A.2,null,TetR_N,3.A.1,3.A.1,3.A.1"
MGYG000295128_93|CGC1,"2.A.47,2.A.47,null,null,CE4"
MGYG000295128_98|CGC1,"CBM34|GH13_39,3.A.16"
MGYG000295128_104|CGC1,"GT51,2.A.40"
MGYG000295128_106|CGC1,"GH31,null,2.A.66,3.A.1,null,3.A.1,9.B.34"
MGYG000295128_134|CGC1,"GH94,2.A.66"
MGYG000295128_141|CGC1,"2.A.36,null,HTH_3,3.A.1,3.A.1,3.A.1,3.A.1,null,GT5"
MGYG000295129_1|CGC1,"GH2,Aminotran_1_2,null,2.A.66,null,4.C.1"
MGYG000295129_1|CGC2,"2.A.25,null,4.C.1,LytTR,B12-binding,GT4"
MGYG000295129_3|CGC1,"3.A.2,3.A.2,null,GT2"
MGYG000295129_5|CGC1,"1.A.23,null,GT30,3.A.11"
MGYG000295129_5|CGC2,"GH3,9.B.14"
MGYG000295129_6|CGC1,"GT4,null,null,4.D.1,GT9"
MGYG000295129_7|CGC1,"2.A.1,2.A.6,1.B.6,GH171"
MGYG000295129_8|CGC1,"2.A.50,null,3.A.1,3.A.1,3.A.1,3.A.1,GH20"
MGYG000295129_12|CGC1,"GH97,null,null,2.A.50"
MGYG000295129_13|CGC1,"4.C.1,null,null,GT51,3.A.1,3.A.1"
MGYG000295129_18|CGC1,"3.A.1,null,null,GH23|CBM50,null,null,2.A.114,null,null,3.A.6"
MGYG000295129_29|CGC1,"GH20,Hemerythrin,GerE,1.B.9"
MGYG000295129_35|CGC1,"GH92,2.A.6,2.A.6,2.A.6"
MGYG000295129_40|CGC1,"3.A.1,null,null,3.A.23,GT4,GT4"
MGYG000295129_42|CGC1,"GH73,1.A.34,null,null,9.A.25,9.A.25,9.A.25"
MGYG000295131_1|CGC1,"3.A.2,null,null,3.A.2,3.A.2,3.A.2,null,CE12"
MGYG000295131_1|CGC2,"8.A.59,null,null,GH43_16"
MGYG000295131_2|CGC1,"9.B.18,null,GT0"
MGYG000295131_2|CGC2,"9.B.18,GT4,GT4,null,null,GT2,GT2"
MGYG000295131_7|CGC1,"GT35,null,9.B.34"
MGYG000295131_7|CGC2,"3.A.3,2.A.66,GT2,GT100,8.A.7,PfkB,2.A.38,2.A.38"
MGYG000295131_7|CGC3,"GH13_11,null,null,3.A.1,null,null,3.A.1"
MGYG000295131_8|CGC1,"3.A.12,null,GT2"
MGYG000295131_9|CGC1,"4.C.1,GH73"
MGYG000295131_10|CGC1,"GH94,LacI,null,1.A.33"
MGYG000295131_13|CGC1,"GH43_35,9.A.23,GH3,null,3.A.1"
MGYG000295131_15|CGC1,"GH53|CBM61,3.A.1,3.A.1,SBP_bac_1,1.A.1,null,1.A.8,CBS,GH115"
MGYG000295131_16|CGC1,"3.A.16,GH13_39"
MGYG000295131_18|CGC1,"GH13,1.A.26"
MGYG000295131_21|CGC1,"3.A.1,null,null,GH43_29"
MGYG000295131_22|CGC1,"1.A.13,CE1,null,3.A.1"
MGYG000295131_23|CGC1,"GH51,8.A.5,GH43_27"
MGYG000295131_23|CGC2,"GH27,null,LacI,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,null,2.A.107,9.B.34,HTH_3,3.A.1"
MGYG000295131_25|CGC1,"3.A.1,null,Fer4,GH67"
MGYG000295131_26|CGC1,"GT2,GT2,9.B.18"
MGYG000295131_30|CGC1,"GH120,null,1.I.1"
MGYG000295131_30|CGC2,"3.A.11,null,2.A.6,null,null,9.A.40,GH26"
MGYG000295131_31|CGC1,"3.A.1,GntR,HTH_3,GT2"
MGYG000295131_38|CGC1,"GT5,null,TPR_2,1.A.22,null,3.A.11"
MGYG000295131_39|CGC1,"GH25,FeS|Fer4|Fer4|Fer4|Fer4,3.D.6,3.D.6,3.D.6,3.D.6,3.D.6"
MGYG000295131_50|CGC1,"3.A.1,3.A.1,null,GH25,null,null,GH25"
MGYG000295131_61|CGC1,"PL33_1,HTH_AraC|HTH_AraC,8.A.59"
MGYG000295131_62|CGC1,"3.A.1,null,GH13_11"
MGYG000295131_63|CGC1,"GH51,null,2.A.66"
MGYG000295131_99|CGC1,"3.A.1,null,GH43_16"
MGYG000295133_1|CGC1,"3.D.6,3.D.6,3.D.6,3.D.6,3.D.6,3.D.6,null,null,GH23"
MGYG000295133_2|CGC1,"9.B.186,GT51"
MGYG000295133_2|CGC2,"GT51,3.A.9"
MGYG000295133_3|CGC1,"2.A.7,null,null,GT2"
MGYG000295133_3|CGC2,"GH25,null,2.A.115,null,FUR,2.A.1,null,2.A.17,2.A.1,null,2.A.9,null,9.B.168"
MGYG000295133_4|CGC1,"CE4,null,3.A.1,9.B.27"
MGYG000295133_4|CGC2,"1.B.14,GerE,LacI,GH31,GH2"
MGYG000295133_5|CGC1,"1.B.18,null,9.B.183,GT4,null,2.A.66,null,null,GT4,GT2,9.B.146,9.B.18"
MGYG000295133_7|CGC1,"1.B.14,GH76,null,null,GH2,GH51,GH2"
MGYG000295133_8|CGC1,"2.A.86,2.A.67,null,null,GH97"
MGYG000295133_10|CGC1,"3.A.3,null,GH9"
MGYG000295133_11|CGC1,"1.B.14,null,null,1.B.14,8.A.46,GH3,GH92,GH92,GH130,GH20"
MGYG000295133_12|CGC1,"2.A.81,PfkB,PfkB,3.A.1,null,GH3,null,2.A.4,CE15,null,null,8.A.58"
MGYG000295133_13|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000295133_13|CGC2,"GH3,GH43_1,GH10,2.A.2,null,HTH_AraC|HTH_AraC,GH67,null,8.A.46,1.B.14"
MGYG000295133_14|CGC1,"GH5_4|CBM72,null,null,GH95,3.A.1,3.A.5"
MGYG000295133_16|CGC1,"1.B.14,CE7,GH26,GH130,2.A.2,null,3.D.1,3.D.1,3.D.1,3.D.1,Fer4|Fer4,3.D.9,3.D.1,3.D.1,3.D.1,3.D.1"
MGYG000295133_16|CGC2,"GH25,null,null,1.B.9,null,null,GT2,null,null,1.B.14"
MGYG000295133_17|CGC1,"GH92,null,1.A.14"
MGYG000295133_18|CGC1,"1.B.14,null,null,GH63"
MGYG000295133_20|CGC1,"9.B.14,null,null,1.B.3,CE1,HTH_AraC,1.B.14,8.A.46,null,CE1,GH3,GH3"
MGYG000295133_22|CGC1,"GH43_29|CBM6,Sigma70_r2|Sigma70_r3|Sigma70_r4,null,9.B.157"
MGYG000295133_22|CGC2,"GH18,null,3.A.9,null,GH5_21"
MGYG000295133_24|CGC1,"2.A.23,PfkB,2.A.1,GH32,GH32,null,null,1.B.14,HTH_AraC|HTH_AraC,null,GH51,HTH_AraC,null,1.B.14,null,null,GH43_4,GH43_5"
MGYG000295133_25|CGC1,"3.A.1,GH9,null,null,3.A.16,null,GT19,null,8.A.3,HTH_3,null,GH23"
MGYG000295133_29|CGC1,"GT2,GT2,2.A.23"
MGYG000295133_34|CGC1,"2.A.21,null,GH171,1.B.14,null,2.A.40,null,1.B.12,1.B.5"
MGYG000295133_35|CGC1,"1.B.14,GH51,HTH_AraC|HTH_AraC,null,1.A.30,null,null,1.B.14"
MGYG000295133_37|CGC1,"GT4,null,GT9,null,3.D.1"
MGYG000295133_38|CGC1,"GT2,null,2.A.47"
MGYG000295133_40|CGC1,"GT4,GT2,GH33,GH13_6,null,null,8.A.46,1.B.14,LacI,2.A.2,GH77,GH97,GH13"
MGYG000295133_41|CGC1,"1.B.14,8.A.46,null,GH3"
MGYG000295133_42|CGC1,"GH18,null,null,8.A.46,1.B.14"
MGYG000295133_47|CGC1,"2.A.7,null,GH13_38"
MGYG000295133_56|CGC1,"GH13_8,null,3.A.1"
MGYG000295133_64|CGC1,"2.A.1,GH43_12,null,CE2"
MGYG000295133_69|CGC1,"1.B.14,8.A.46,null,GH66,GH97"
MGYG000295133_75|CGC1,"GH29,null,null,8.A.21"
MGYG000295137_1|CGC1,"9.B.146,2.A.103,GT28"
MGYG000295137_2|CGC1,"3.A.1,GT51"
MGYG000295137_3|CGC1,"GH2,GH2,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000295137_4|CGC1,"GT35,GH13_39,Pribosyltran,null,3.A.1,3.A.1"
MGYG000295137_4|CGC2,"GH73,null,3.A.1"
MGYG000295137_7|CGC1,"GT2,9.B.18"
MGYG000295137_9|CGC1,"GH77,3.A.1,3.A.1,3.A.1"
MGYG000295137_10|CGC1,"GT2,CBS,9.A.8"
MGYG000295138_9|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000295138_17|CGC1,"9.B.34,GH23,null,null,8.A.59"
MGYG000295138_27|CGC1,"GH57,3.A.6"
MGYG000295138_31|CGC1,"3.A.1,null,null,GT30,3.A.5"
MGYG000295138_41|CGC1,"2.A.51,2.A.51,null,null,GH23"
MGYG000295138_41|CGC2,"3.A.15,null,PIG-L,2.A.25,GT4,null,3.A.2,3.A.2"
MGYG000295138_44|CGC1,"GH23,TPR_1,9.B.20,3.A.1,3.A.1,3.A.1,null,null,GH57"
MGYG000295138_46|CGC1,"8.A.59,GT2"
MGYG000295138_82|CGC1,"3.A.1,null,GT9"
MGYG000295138_86|CGC1,"GH77,TPR_1|TPR_1,4.C.1"
MGYG000295140_1|CGC1,"4.D.1,null,GT2,9.B.97"
MGYG000295140_1|CGC2,"8.A.3,null,null,GH133,GT4,null,GH57,GT3|GT35"
MGYG000295140_7|CGC1,"1.B.14,null,GT51,null,null,3.A.16"
MGYG000295140_9|CGC1,"2.A.1,null,3.A.10,null,Aminotran_1_2,GH171"
MGYG000295140_10|CGC1,"GT2,null,null,9.B.174"
MGYG000295140_10|CGC2,"9.B.146,null,2.A.103,GT28,null,null,9.B.157"
MGYG000295140_13|CGC1,"GT83,null,null,3.A.1"
MGYG000295140_18|CGC1,"GT2,null,9.B.144,GT4"
MGYG000295140_20|CGC1,"3.A.25,null,GH2"
MGYG000295140_23|CGC1,"GH20,9.B.158,GH2"
MGYG000295140_33|CGC1,"GH92,4.C.1,Fer4|Fer4,2.A.66"
MGYG000295140_35|CGC1,"3.D.5,3.D.5,null,3.D.5,3.D.5,GH33"
MGYG000295140_45|CGC1,"GH73,null,null,2.A.1"
MGYG000295140_46|CGC1,"2.A.118,GH95"
MGYG000295140_58|CGC1,"GH28,GH106,3.A.1,3.A.1"
MGYG000295140_63|CGC1,"GH29,null,3.A.1"
