cgc_id,sequence
MGYG000297176_72|CGC1,"CE11,null,3.A.5"
MGYG000297176_72|CGC2,"3.A.15,3.A.15,3.A.15,null,null,9.B.125,GH43_26,2.A.2,2.A.3"
MGYG000297176_74|CGC1,"CE9,null,4.A.1,null,1.B.25,null,2.A.1"
MGYG000297176_85|CGC1,"3.A.6,9.B.146,null,GT0"
MGYG000297176_85|CGC2,"2.A.66,GT56,9.B.128,GT26,2.A.3"
MGYG000297176_122|CGC1,"CBM50|GH23,null,null,2.A.1"
MGYG000297176_126|CGC1,"GH102,null,2.A.7"
MGYG000297176_128|CGC1,"GT2,null,1.A.34"
MGYG000297177_2|CGC1,"GH3,9.B.149"
MGYG000297177_5|CGC1,"1.B.33,CE11"
MGYG000297177_5|CGC2,"GT28,2.A.103"
MGYG000297177_27|CGC1,"GT30,null,3.A.1"
MGYG000297177_58|CGC1,"GT4,GT4,GT4,9.B.18"
MGYG000297177_104|CGC1,"CE4,2.A.56"
MGYG000297177_201|CGC1,"2.A.121,PfkB,GT9"
MGYG000297178_1|CGC1,"2.A.64,null,null,3.A.1,3.A.1,3.A.1,null,null,9.B.149,GH3"
MGYG000297178_21|CGC1,"GT2,9.B.146"
MGYG000297178_28|CGC1,"GT4,4.D.1,GT9,null,null,4.A.2"
MGYG000297178_54|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000297178_62|CGC1,"GH23,PALP,1.A.8"
MGYG000297179_1|CGC1,"CE1,null,8.A.5,3.A.1,null,1.B.14"
MGYG000297179_1|CGC2,"2.A.41,null,GT2"
MGYG000297179_1|CGC3,"9.A.40,null,null,GT4"
MGYG000297179_3|CGC1,"3.A.15,3.A.15,null,null,GT9,GT9,GT4|GT4"
MGYG000297179_10|CGC1,"4.C.1,AA3_2"
MGYG000297179_14|CGC1,"2.A.103,GH103"
MGYG000297179_25|CGC1,"1.A.23,LexA_DNA_bind,3.A.7,null,null,GH23"
MGYG000297179_41|CGC1,"3.A.1,GT4"
MGYG000297179_48|CGC1,"CE11,null,1.A.34,3.A.5"
MGYG000297179_56|CGC1,"1.B.14,3.A.1,3.A.1,null,null,GH51,2.A.16"
MGYG000297179_65|CGC1,"2.A.88,GT83,null,3.A.1,3.A.1"
MGYG000297179_69|CGC1,"3.A.11,null,GT51,3.A.11"
MGYG000297180_20|CGC1,"3.A.5,null,CE11"
MGYG000297180_28|CGC1,"2.A.21,GH3,null,LacI,1.A.11"
MGYG000297180_35|CGC1,"GT30,2.A.6,3.A.10"
MGYG000297181_34|CGC1,"3.A.1,SBP_bac_1,GT2"
MGYG000297182_1|CGC1,"2.A.1,null,GT51"
MGYG000297182_7|CGC1,"9.B.34,null,null,GT2"
MGYG000297182_13|CGC1,"3.A.1,3.A.1,GT2"
MGYG000297182_17|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000297182_18|CGC1,"2.A.1,2.A.95,null,null,9.B.34,Glucokinase,GH15"
MGYG000297182_23|CGC1,"2.A.66,null,null,GH73,null,null,9.B.34"
MGYG000297182_24|CGC1,"9.B.34,null,null,3.A.1,Peripla_BP_1,null,2.A.21,GT41"
MGYG000297182_42|CGC1,"9.B.34,null,GH57"
MGYG000297182_83|CGC1,"9.B.34,GT83,null,null,2.A.111"
MGYG000297182_180|CGC1,"GH23,null,1.A.34"
MGYG000297182_182|CGC1,"3.A.6,GH57"
MGYG000297182_361|CGC1,"9.A.4,null,null,GT4"
MGYG000297183_1|CGC1,"9.B.158,GH20"
MGYG000297183_1|CGC2,"GT2,null,GT51,9.B.33"
MGYG000297183_2|CGC1,"1.B.6,null,GT2,null,null,1.B.6"
MGYG000297183_2|CGC2,"9.B.156,null,null,GT2,null,null,GT83"
MGYG000297183_2|CGC3,"GH73,3.A.9,null,null,9.B.174,null,null,GT4,null,GT4,9.B.144"
MGYG000297183_2|CGC4,"1.B.42,null,GT4,null,3.A.1"
MGYG000297183_3|CGC1,"2.A.50,CE1"
MGYG000297183_3|CGC2,"GT28,null,null,9.B.157"
MGYG000297183_4|CGC1,"8.A.5,null,null,GH13_10,null,null,GH13_7,GH65,null,2.A.2,GH13"
MGYG000297183_4|CGC2,"1.B.14,GH31,GH13_2"
MGYG000297183_5|CGC1,"GH74,null,null,3.A.2,3.A.2,null,null,3.A.2,3.A.2"
MGYG000297183_5|CGC2,"2.A.103,GT51"
MGYG000297183_6|CGC1,"1.I.1,GT2"
MGYG000297183_6|CGC2,"GH23,null,3.A.1"
MGYG000297183_6|CGC3,"3.E.1,null,2.A.6,null,2.A.6,null,GT4,GT9"
MGYG000297183_6|CGC4,"CE14,9.B.14"
MGYG000297183_8|CGC1,"CE4,null,null,2.A.83,2.A.53"
MGYG000297183_8|CGC2,"GT4,null,8.A.3"
MGYG000297183_9|CGC1,"2.A.21,null,GH16_3,null,8.A.46,1.B.14,NUDIX,GH3"
MGYG000297183_9|CGC2,"GT0,4.C.3,null,GT9,null,3.A.10,null,9.B.172"
MGYG000297185_2|CGC1,"9.B.157,null,null,GT28,2.A.103,null,9.B.146"
MGYG000297185_2|CGC2,"1.B.14,null,null,4.C.3,GT9,null,null,1.A.30"
MGYG000297185_3|CGC1,"GT2,null,2.A.21,null,null,3.A.1,null,9.B.104"
MGYG000297185_4|CGC1,"3.A.1,null,GT4"
MGYG000297185_5|CGC1,"GH92,Glucokinase,GH20,null,GH2,9.B.158"
MGYG000297185_5|CGC2,"3.A.1,null,null,GT51"
MGYG000297185_6|CGC1,"GT4,null,null,GT4,null,9.B.18,GT4,9.B.18"
MGYG000297185_7|CGC1,"GT4,9.B.144"
MGYG000297185_8|CGC1,"GT2,null,1.B.42"
MGYG000297185_10|CGC1,"GH23,null,1.B.14"
MGYG000297185_12|CGC1,"9.B.146,1.B.23,null,GT4"
MGYG000297185_13|CGC1,"2.A.17,null,null,3.A.3,CE14,9.B.14"
MGYG000297185_13|CGC2,"8.A.3,Aminotran_1_2,2.A.35,GT2"
MGYG000297186_1|CGC1,"GH171,null,Pyr_redox_2,2.A.25"
MGYG000297186_3|CGC1,"GT9,GT9,null,null,3.A.15"
MGYG000297186_4|CGC1,"3.A.1,3.A.1,null,SKI,2.A.21,null,null,GH3"
MGYG000297186_5|CGC1,"GH3,null,9.B.169"
MGYG000297186_7|CGC1,"3.A.11,null,null,GT51,3.A.11"
MGYG000297186_8|CGC1,"2.A.40,null,2.A.40,PfkB,CE4"
MGYG000297186_15|CGC1,"GH103,2.A.103"
MGYG000297186_22|CGC1,"8.A.5,null,null,GT30"
MGYG000297186_23|CGC1,"CE11,null,1.A.34,3.A.5"
MGYG000297186_29|CGC1,"2.A.86,null,GT28,GntR,3.A.1"
MGYG000297186_38|CGC1,"1.B.14,GH3,null,2.A.1,GH158,GH17"
MGYG000297186_40|CGC1,"GH3,null,2.A.1,null,null,3.A.1,3.A.1,3.A.1"
MGYG000297186_51|CGC1,"GH2,2.A.70"
MGYG000297186_54|CGC1,"GT4,null,null,4.D.1,GT4,null,HTH_8,9.B.100"
MGYG000297186_75|CGC1,"4.C.1,null,2.A.1,3.A.1,3.A.1,null,Pyr_redox_2,GH3"
MGYG000297186_133|CGC1,"GH23,null,2.A.6"
MGYG000297186_182|CGC1,"3.A.7,null,null,GH23"
MGYG000297187_1|CGC1,"GT14,null,3.A.1"
MGYG000297187_1|CGC2,"1.A.22,3.D.2,MarR,AA3_2"
MGYG000297187_2|CGC1,"GT14,GT2,GT2,null,null,5.B.3,1.A.33,null,3.A.1"
MGYG000297187_3|CGC1,"2.A.64,null,CBM50"
MGYG000297187_4|CGC1,"3.D.4,null,3.A.11,null,2.A.7,null,null,GH23,null,null,3.A.7,null,3.A.7,9.A.47"
MGYG000297187_6|CGC1,"GH23,null,null,3.A.1,null,3.A.1"
MGYG000297187_8|CGC1,"2.A.49,null,null,1.B.33,CE11"
MGYG000297187_8|CGC2,"GT28,2.A.103"
MGYG000297187_9|CGC1,"2.A.56,null,null,AA3_2,null,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000297187_11|CGC1,"AA3_2,2.A.56,2.A.56,2.A.109,5.A.3,5.A.3"
MGYG000297187_11|CGC2,"GH3,null,null,2.A.36"
MGYG000297187_12|CGC1,"GH23,null,9.B.43,3.A.1"
MGYG000297187_13|CGC1,"AA3_2,null,HTH_3,2.A.1,3.B.1"
MGYG000297187_25|CGC1,"3.A.9,NIT|MCPsignal,null,GT51"
MGYG000297187_26|CGC1,"8.A.5,null,3.A.1,3.A.1,3.A.1,GH13_23,3.A.1,GH3"
MGYG000297187_32|CGC1,"2.A.40,null,CE4,9.B.35"
MGYG000297187_38|CGC1,"1.A.11,null,GT51"
MGYG000297187_40|CGC1,"3.A.1,3.A.1,CBM66"
MGYG000297188_1|CGC1,"2.A.109,AA3_2,2.A.56,2.A.56"
MGYG000297188_2|CGC1,"1.B.42,null,4.A.2,null,GT14,GT2,GT2"
MGYG000297188_5|CGC1,"GT19,null,3.A.1,3.A.1,null,3.A.1,3.A.1"
MGYG000297188_8|CGC1,"GH102,null,null,1.A.30"
MGYG000297188_9|CGC1,"CE4,9.B.35,9.B.43"
MGYG000297188_12|CGC1,"9.B.125,GH103"
MGYG000297188_14|CGC1,"3.A.1,4.C.1,GT2,null,2.A.1"
MGYG000297188_15|CGC1,"AA3_2,TetR_N,null,3.A.1,3.A.1,5.A.3"
MGYG000297188_18|CGC1,"2.A.80,null,GT51"
MGYG000297188_21|CGC1,"AA3_2,2.A.1,3.B.1"
MGYG000297188_27|CGC1,"1.B.33,CE11"
MGYG000297188_27|CGC2,"GT28,2.A.103"
MGYG000297188_28|CGC1,"AA3_2,3.A.1,3.A.1,3.A.1,3.A.1,null,HTH_1,3.A.1,3.A.1,3.A.1,MarR,3.A.1,3.A.1,3.A.1"
MGYG000297188_39|CGC1,"AA3_2,MarR,1.A.22"
MGYG000297188_46|CGC1,"GT51,null,1.A.11"
MGYG000297188_69|CGC1,"9.B.174,Peptidase_M23,null,GH103"
MGYG000297188_87|CGC1,"AA3_2,GntR,null,9.A.25"
MGYG000297188_97|CGC1,"3.A.1,HTH_IclR|IclR,SBP_bac_1,3.A.1,GH4"
MGYG000297189_3|CGC1,"GT28,2.A.103,9.B.146"
MGYG000297189_8|CGC1,"1.A.26,null,null,GH73"
MGYG000297189_9|CGC1,"2.A.1,null,GT4"
MGYG000297189_11|CGC1,"GT4,9.B.18"
MGYG000297190_1|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000297190_1|CGC2,"CE11,1.A.34,3.A.5"
MGYG000297190_8|CGC1,"GH103,2.A.103"
MGYG000297190_17|CGC1,"GT51,null,3.A.11"
MGYG000297190_26|CGC1,"GH0,null,2.A.6"
MGYG000297190_40|CGC1,"2.A.6,2.A.6,null,GH23"
MGYG000297190_55|CGC1,"2.A.35,GT2,null,2.A.21"
MGYG000297190_58|CGC1,"1.B.14,GT2,null,2.A.21"
MGYG000297190_60|CGC1,"2.A.120,null,AA3_2,TetR_N,1.B.14"
MGYG000297190_96|CGC1,"1.B.14,TetR_N,AA3_2"
MGYG000297191_11|CGC1,"GT83,9.B.104"
MGYG000297191_15|CGC1,"9.B.18,GT4"
MGYG000297191_19|CGC1,"9.B.157,null,null,GT28,2.A.103,null,9.B.146"
MGYG000297191_28|CGC1,"2.A.36,null,GH158,GT2|GH26"
MGYG000297191_68|CGC1,"3.A.1,null,null,GH23"
MGYG000297191_91|CGC1,"GT2,null,3.A.1"
MGYG000297191_114|CGC1,"2.A.2,null,GH13,GH13"
MGYG000297191_116|CGC1,"3.A.1,null,GT2,GT2"
MGYG000297191_155|CGC1,"3.A.1,null,CE11"
MGYG000297192_2|CGC1,"1.A.23,GH3"
MGYG000297192_7|CGC1,"3.A.18,PadR,null,CBM50"
MGYG000297192_17|CGC1,"3.A.9,null,null,GT4"
MGYG000297192_19|CGC1,"2.A.102,GT9,PfkB,null,2.A.16,null,4.C.1"
MGYG000297192_25|CGC1,"8.A.1,null,null,GT51"
MGYG000297192_26|CGC1,"GT41,null,2.A.102"
MGYG000297192_28|CGC1,"3.A.1,3.A.1,null,CBM13,9.B.34"
MGYG000297192_38|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000297192_38|CGC2,"CE11,null,1.A.34,3.A.5"
MGYG000297192_45|CGC1,"8.A.59,null,null,9.B.34,AA3_2,9.B.34"
MGYG000297192_50|CGC1,"GH103,2.A.103"
MGYG000297192_52|CGC1,"3.A.11,GT51,null,null,3.A.11"
MGYG000297192_54|CGC1,"3.A.1,3.A.1,3.A.1,AA3_2"
MGYG000297192_63|CGC1,"GH73,3.A.1,null,2.A.6,2.A.6"
MGYG000297192_68|CGC1,"2.A.6,GT30"
MGYG000297192_69|CGC1,"8.A.59,null,null,CBM13,null,2.A.21"
MGYG000297192_70|CGC1,"CBM50,3.A.11"
MGYG000297192_118|CGC1,"CBM50,null,Fer4,9.B.34"
MGYG000297192_139|CGC1,"GT41,9.B.29"
MGYG000297193_1|CGC1,"1.B.14,null,2.A.1,null,GerE,CE1"
MGYG000297193_1|CGC2,"3.A.5,AAA,null,GT51"
MGYG000297193_1|CGC3,"2.A.7,null,3.A.7,null,GT2"
MGYG000297193_1|CGC4,"3.A.5,2.A.6,2.A.6,GT4"
MGYG000297193_2|CGC1,"GT2,null,null,3.A.1"
MGYG000297193_2|CGC2,"2.A.1,GH3,null,LacI,1.B.14,null,Trans_reg_C,1.B.14,null,TPR_1,GH23,null,null,3.A.7,null,null,3.A.7,3.A.7"
MGYG000297193_2|CGC3,"AA4,null,2.A.1"
MGYG000297193_2|CGC4,"3.A.1,null,null,9.B.160,GT51"
MGYG000297193_4|CGC1,"GH102,null,null,2.A.66"
MGYG000297193_4|CGC2,"AA4,null,8.A.5"
MGYG000297193_5|CGC1,"8.A.5,null,1.A.34,null,null,GT4"
MGYG000297193_6|CGC1,"3.A.1,null,9.B.124,1.E.43,1.E.43,1.B.14,null,GT4"
MGYG000297193_6|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000297193_6|CGC3,"GH24,null,1.B.33"
MGYG000297193_6|CGC4,"3.A.1,3.A.1,3.A.1,3.A.1,null,null,2.A.66,null,null,2.A.102,null,GT2,2.A.33"
MGYG000297193_9|CGC1,"GT20,GH15,null,null,2.A.89,3.A.3,2.A.19,3.A.18"
MGYG000297193_11|CGC1,"2.A.6,null,3.A.1,3.A.1,null,GH3"
MGYG000297193_11|CGC2,"GT2,2.A.21"
MGYG000297193_20|CGC1,"2.A.4,GT51"
MGYG000297194_1|CGC1,"1.B.14,HTH_1,null,2.A.76,null,GT4,2.A.79"
MGYG000297194_1|CGC2,"1.B.14,Pyr_redox_2,null,3.A.1,null,3.A.1,null,null,GH16_3,1.B.14"
MGYG000297194_1|CGC3,"GH13_18,2.A.1"
MGYG000297194_1|CGC4,"2.A.114,null,GH18|CBM5|CBM5,AA10,GH18"
MGYG000297194_1|CGC5,"1.B.48,GerE,GH37,2.A.1"
MGYG000297194_2|CGC1,"GH73,null,9.B.34,null,2.A.86"
MGYG000297194_2|CGC2,"1.B.14,HisKA|HATPase_c|Response_reg,GT2"
MGYG000297194_4|CGC1,"GH171,null,2.A.35"
MGYG000297194_4|CGC2,"2.A.1,AA2,2.A.23,null,null,9.B.34,null,HTH_1,1.A.23,4.C.1"
MGYG000297194_7|CGC1,"GH13_36,GH15,2.A.2,GH13_38,null,1.B.14,GH13_23,null,null,3.A.7,null,2.A.23"
MGYG000297194_10|CGC1,"8.A.5,null,null,GH3,2.A.1,GH1,2.A.2"
MGYG000297194_11|CGC1,"1.B.14,GT51,1.A.11"
MGYG000297194_13|CGC1,"2.A.6,CBM73"
MGYG000297194_16|CGC1,"2.A.16,Pyr_redox_2,null,2.A.1,CE9,SIS|SIS,null,GH20,LacI,null,2.A.3"
MGYG000297194_19|CGC1,"GH103,MarR,null,1.B.14"
MGYG000297194_21|CGC1,"9.B.20,9.B.169,GH16_3|GH16_3,null,HTH_AraC|HTH_AraC,9.B.34,GAF|EAL,9.B.20"
MGYG000297194_24|CGC1,"9.B.34,null,null,GH77,CBM48|GH13_9,CBM48|GH13_11,GT35,null,GT5,EAL,9.B.169,null,2.A.6"
MGYG000297194_25|CGC1,"2.A.40,null,GT81,GH13_18"
MGYG000297194_25|CGC2,"1.B.71,null,AA3_2"
MGYG000297194_30|CGC1,"3.B.1,3.B.1,8.A.5,null,CBM50"
MGYG000297194_31|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000297194_33|CGC1,"GT19,3.D.4,3.D.4,null,3.A.1,3.A.1"
MGYG000297194_40|CGC1,"AA3_2,HTH_AraC,null,2.A.7,null,1.B.14"
MGYG000297194_47|CGC1,"9.B.18,GT4,GT4"
MGYG000297194_49|CGC1,"3.A.5,9.B.14,9.A.40,GH23,null,1.B.52,3.A.9,null,null,1.B.33"
MGYG000297194_55|CGC1,"GH3,9.B.34"
MGYG000297194_57|CGC1,"3.A.11,CBM50"
MGYG000297194_57|CGC2,"2.A.38,null,null,GH23"
MGYG000297194_79|CGC1,"3.A.11,GT51"
MGYG000297194_86|CGC1,"1.B.14,GH16_21,GH3,8.A.59"
MGYG000297195_3|CGC1,"GH3,null,null,3.A.1,3.A.1"
MGYG000297195_7|CGC1,"5.B.1,PALP,GH1,null,null,3.A.5,null,null,GT9,null,2.A.64"
MGYG000297195_8|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000297195_25|CGC1,"GT2,null,2.A.1,null,null,2.A.21"
MGYG000297195_31|CGC1,"3.D.1,3.A.1,null,1.B.33,null,null,CE11"
MGYG000297195_32|CGC1,"GH2,2.A.21,null,GH109"
MGYG000297195_36|CGC1,"3.A.1,FUR,AA2|AA2,null,null,9.B.43"
MGYG000297196_1|CGC1,"9.B.35,CE4"
MGYG000297196_2|CGC1,"3.A.1,3.A.1,SBP_bac_3,null,3.A.1,GH63,3.A.1,3.A.1,SBP_bac_1,LacI,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,HTH_3,3.A.1,null,9.B.34"
MGYG000297196_5|CGC1,"3.A.1,SBP_bac_1,null,3.A.1,GH95"
MGYG000297196_11|CGC1,"3.A.7,GH1,3.A.1"
MGYG000297196_13|CGC1,"GH2,HTH_1,3.A.1,3.A.1,3.A.1,3.A.1,null,null,3.A.1"
MGYG000297196_21|CGC1,"GT2,3.A.1"
MGYG000297196_43|CGC1,"GT51,3.A.1,3.A.1,3.A.1"
MGYG000297196_80|CGC1,"2.A.69,null,GH20"
MGYG000297196_89|CGC1,"GH25,null,2.A.7,null,null,3.A.1,3.A.1"
MGYG000297196_121|CGC1,"9.B.146,2.A.103,GT28"
MGYG000297196_126|CGC1,"3.A.1,GH13_23"
MGYG000297196_136|CGC1,"3.A.1,3.A.1,GH36"
MGYG000297196_160|CGC1,"1.B.18,GT4,9.B.18"
MGYG000297196_167|CGC1,"GH13_23,3.A.1"
MGYG000297196_176|CGC1,"3.A.1,GH38,LacI,2.A.56"
MGYG000297196_183|CGC1,"9.B.34,GH3"
MGYG000297196_289|CGC1,"8.A.21,null,CBM50"
MGYG000297196_306|CGC1,"1.B.33,CE11"
MGYG000297197_2|CGC1,"2.A.6,2.A.6,2.A.6,GT2"
MGYG000297197_4|CGC1,"2.A.2,null,null,GT2,null,1.B.18,9.B.18"
MGYG000297197_4|CGC2,"8.A.3,null,GT2"
MGYG000297197_11|CGC1,"GH23,null,null,1.A.1"
MGYG000297197_12|CGC1,"9.B.97,null,null,GT2"
MGYG000297197_40|CGC1,"GT4|GT2,3.A.1"
MGYG000297197_45|CGC1,"9.B.18,PL0"
MGYG000297197_74|CGC1,"8.A.5,GH37,3.A.12"
MGYG000297197_87|CGC1,"1.B.33,CE11"
MGYG000297197_111|CGC1,"GT83,1.B.14"
MGYG000297197_120|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000297197_126|CGC1,"GT4,9.B.34"
MGYG000297197_131|CGC1,"GT2,null,null,1.A.8,TPR_2,GT51"
MGYG000297197_136|CGC1,"GT2,2.A.66"
MGYG000297197_154|CGC1,"2.A.1,null,AA3_2"
MGYG000297197_228|CGC1,"1.B.14,GT83"
MGYG000297198_2|CGC1,"1.B.18,8.A.3,9.B.18,3.A.1,GT4,GT4"
MGYG000297198_10|CGC1,"GT4,9.B.18"
MGYG000297198_22|CGC1,"3.A.1,3.A.1,null,GT4"
MGYG000297198_28|CGC1,"GT107|GT107,1.B.18,8.A.4,3.A.1,3.A.1"
MGYG000297198_39|CGC1,"CBM50,3.A.11"
MGYG000297198_59|CGC1,"9.B.43,CE4,null,null,1.B.10"
MGYG000297198_82|CGC1,"GH3,9.B.186"
MGYG000297198_96|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,AA3_2"
MGYG000297198_107|CGC1,"3.A.11,GT51"
MGYG000297198_115|CGC1,"GT30,null,3.A.1,3.A.1"
MGYG000297199_2|CGC1,"GH109,3.D.2"
MGYG000297199_4|CGC1,"GT2,null,9.B.142,null,null,3.A.10,null,null,2.A.6"
MGYG000297199_9|CGC1,"GT30,3.A.5"
MGYG000297199_9|CGC2,"GT4,2.A.109,null,1.A.104"
MGYG000297199_10|CGC1,"9.B.106,null,CE15"
MGYG000297199_16|CGC1,"GH29,null,null,2.A.1"
MGYG000297199_39|CGC1,"GH13_3,null,3.A.1"
MGYG000297199_44|CGC1,"2.A.49,null,null,GH81"
MGYG000297199_48|CGC1,"2.A.21,null,CBM47"
MGYG000297199_50|CGC1,"CBM47,null,null,2.A.56,2.A.56"
MGYG000297199_66|CGC1,"GH3|GH30,2.A.2,GH43_11,5.A.1"
MGYG000297199_84|CGC1,"GH57,null,FeoA,9.A.8"
MGYG000297199_96|CGC1,"2.A.53,null,2.A.55,null,GT41,null,5.B.3"
MGYG000297199_119|CGC1,"1.A.35,1.A.1,2.A.49,2.A.19,GH15"
MGYG000297199_131|CGC1,"GH10,null,2.A.6"
MGYG000297200_1|CGC1,"2.A.2,GH8,null,GH43_12,GH115,GH98|CBM35,null,GH10,null,CE1,GH95,GH43_16|CBM6,CE1,GH43_10,LacI,GH43_11"
MGYG000297200_2|CGC1,"9.B.153,GH2|CBM32,null,null,2.A.53"
MGYG000297200_3|CGC1,"GH43_5,null,CBM6,null,3.A.1"
MGYG000297200_4|CGC1,"9.B.174,GH2"
MGYG000297200_4|CGC2,"GT30,null,9.B.14"
MGYG000297200_5|CGC1,"3.A.11,null,GH13_38,GH106"
MGYG000297200_6|CGC1,"GH30_5,null,null,4.F.1,null,null,3.A.1,3.A.1,SBP_bac_5,3.A.1,3.A.1"
MGYG000297200_6|CGC2,"GH43_5,GH43_26,2.A.2"
MGYG000297200_7|CGC1,"GH43_29,GH95,2.A.1"
MGYG000297200_12|CGC1,"2.A.21,CE12"
MGYG000297200_14|CGC1,"GT4,1.E.40"
MGYG000297200_20|CGC1,"2.A.108,null,null,2.A.1,null,1.C.113,null,GH29"
MGYG000297200_22|CGC1,"GT105,FUR,3.A.1"
MGYG000297200_28|CGC1,"1.I.1,Glycos_trans_3N,null,GH77"
MGYG000297200_33|CGC1,"4.A.2,GH2"
MGYG000297200_34|CGC1,"GH128,GH128,GH35,9.B.114,null,null,GT51"
MGYG000297200_40|CGC1,"2.A.2,GH149"
MGYG000297200_54|CGC1,"3.A.12,null,GH27"
MGYG000297200_58|CGC1,"1.A.11,null,null,GT2"
MGYG000297200_60|CGC1,"2.A.86,null,null,GH77"
MGYG000297200_62|CGC1,"GH92,2.A.1"
MGYG000297200_64|CGC1,"CE11,1.B.33"
MGYG000297200_73|CGC1,"3.A.15,GH2|GH2"
MGYG000297200_76|CGC1,"2.A.1,CE9"
MGYG000297200_79|CGC1,"2.A.55,GT51"
MGYG000297200_83|CGC1,"GH3,null,null,3.D.1,3.D.1"
MGYG000297200_92|CGC1,"3.A.3,null,null,PL22_2"
MGYG000297200_95|CGC1,"GH35,GH2,null,CBM67|GH78,null,2.A.1"
MGYG000297200_97|CGC1,"3.A.1,null,null,GT51"
MGYG000297200_99|CGC1,"PL9,null,8.A.5"
MGYG000297200_189|CGC1,"3.A.16,GH29,GH43_26"
MGYG000297201_3|CGC1,"GT30,9.B.31"
MGYG000297201_3|CGC2,"2.A.86,null,null,GT2"
MGYG000297201_4|CGC1,"CBM47,HTH_AraC|HTH_AraC,null,9.A.40"
MGYG000297201_4|CGC2,"3.A.15,CE9"
MGYG000297201_4|CGC3,"GH109,null,2.A.6,null,2.A.6,null,null,1.A.26,3.A.5"
MGYG000297201_5|CGC1,"3.A.1,null,GH57,null,3.A.1"
MGYG000297201_6|CGC1,"3.A.11,null,GH92,GT4"
MGYG000297201_8|CGC1,"GT28,null,null,1.B.14"
MGYG000297201_8|CGC2,"GT19,HTH_5,3.A.7"
MGYG000297201_12|CGC1,"9.B.1,null,GT51"
MGYG000297201_12|CGC2,"GT51,9.B.72"
MGYG000297201_13|CGC1,"3.A.11,3.A.15,3.A.15,null,null,CE4,3.A.16"
MGYG000297201_14|CGC1,"3.A.7,null,GT9"
MGYG000297201_15|CGC1,"2.A.21,null,null,GH33"
MGYG000297201_15|CGC2,"1.I.1,GH43,null,9.B.8,null,9.B.8"
MGYG000297201_16|CGC1,"3.A.1,8.A.59,null,null,GH33,PL1_2"
MGYG000297201_25|CGC1,"2.A.21,null,null,GH33"
MGYG000297201_27|CGC1,"CBM2,null,2.A.80"
MGYG000297201_28|CGC1,"1.B.14,null,GH165"
MGYG000297201_31|CGC1,"9.B.174,null,GH109"
MGYG000297202_10|CGC1,"3.A.11,GT51,null,4.C.1"
MGYG000297203_1|CGC1,"9.B.97,GT4,null,2.A.66"
MGYG000297203_1|CGC2,"GT4,null,null,GT4,null,null,9.B.18,null,null,8.A.3,null,9.B.42"
MGYG000297203_1|CGC3,"3.A.5,1.A.34,CE11"
MGYG000297203_1|CGC4,"GT28,2.A.103,9.B.146"
MGYG000297203_1|CGC5,"2.A.1,CE9"
MGYG000297203_1|CGC6,"2.A.21,null,SIS,GH171,null,GH3,1.B.14,null,null,2.A.35"
MGYG000297203_3|CGC1,"3.A.1,3.A.1,null,GntR,PL6|PL6_1,2.A.1"
MGYG000297203_5|CGC1,"2.A.21,null,GH13,2.A.2,GH13_2"
MGYG000297203_7|CGC1,"3.A.7,null,2.A.23,3.A.1,3.A.1,2.A.2,GH13_31"
MGYG000297203_10|CGC1,"GT9,null,null,9.B.34"
MGYG000297203_12|CGC1,"AA3_2,GntR,5.A.2"
MGYG000297203_17|CGC1,"2.A.78,null,GT51"
MGYG000297203_21|CGC1,"3.A.1,null,3.A.1,null,null,PL17_2|PL17,null,null,9.B.104"
MGYG000297203_23|CGC1,"3.D.2,3.D.2,3.D.2,null,GT51,null,null,1.A.11"
MGYG000297203_25|CGC1,"GH13_38,GH31,Response_reg,2.A.21"
MGYG000297203_27|CGC1,"2.A.1,LacI,GH1,2.A.1,GH3,GH16_3,1.B.14,GH16_3|CBM4|CBM4|CBM4|CBM4"
MGYG000297203_31|CGC1,"GT2,GT83,null,null,GT2,null,2.A.107,9.B.72"
MGYG000297203_32|CGC1,"9.B.18,Aminotran_1_2,null,GT0"
MGYG000297203_39|CGC1,"GT5,Trans_reg_C,1.I.1"
MGYG000297204_66|CGC1,"GH23,null,null,2.A.102"
MGYG000297204_191|CGC1,"GT28,2.A.103"
MGYG000297205_1|CGC1,"GH23,null,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000297205_3|CGC1,"9.B.34,Response_reg,1.I.1,null,null,GT51"
MGYG000297205_4|CGC1,"3.A.5,CE11"
MGYG000297205_4|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000297205_10|CGC1,"GH23,3.A.1"
MGYG000297205_12|CGC1,"2.A.16,1.B.52,null,GH23"
